measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Number,2014,1132133.1758468396,1487755.942509527,849268.9276147508
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Number,2014,1726436.327859138,2236201.641540729,1289993.864507072
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Number,2014,2858569.503705978,3734819.8872755007,2132902.017463571
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Percent,2014,0.04208436195313823,0.05521754077510766,0.031629889986328666
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Percent,2014,0.05964520004012753,0.07720165819441054,0.044617971668682116
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Percent,2014,0.05118600354844637,0.06698733047101285,0.038208235806744345
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Rate,2014,4112.183120476837,5403.891525041261,3084.751355573123
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Rate,2014,5925.849627494286,7675.57682301472,4427.797039545878
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Rate,2014,5044.666438750741,6591.031113881026,3764.0432428502304
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Number,2015,1165494.826568411,1524570.3809090974,872054.156485354
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Number,2015,1773019.3192349777,2300731.794625003,1315800.32879336
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Number,2015,2938514.145803389,3823477.7693518014,2196546.6560871457
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Percent,2015,0.04215686578382696,0.0551094491715392,0.03142799571718749
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Percent,2015,0.059680212950737783,0.0773935586127781,0.044289544897684587
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Percent,2015,0.051233467634355746,0.06667271320241103,0.03824526900731806
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Rate,2015,4115.638743288798,5383.6197154254305,3079.4301191747827
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Rate,2015,5928.065431543685,7692.464752642883,4399.36009682023
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Rate,2015,5046.601098497191,6566.436693336042,3772.346913265942
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Number,2016,1202329.2575298059,1579085.0317665336,886575.9104570894
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Number,2016,1823905.283298976,2371646.6007273095,1358640.6826383732
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Number,2016,3026234.5408287817,3953205.873364193,2253570.6488779667
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Percent,2016,0.04226619564742026,0.05525815859713528,0.03129440551729538
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Percent,2016,0.059752843981563344,0.07766995096605954,0.044487613489293046
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Percent,2016,0.05131745906069507,0.06698664775821411,0.03830816984174603
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Rate,2016,4122.050791423844,5413.715639168355,3039.5259122822813
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Rate,2016,5933.774624904806,7715.760542775192,4420.113084173469
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Rate,2016,5051.645162349911,6599.023656799689,3761.849622964245
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Number,2017,1242392.180526371,1626482.067858927,924738.3643637361
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Number,2017,1878694.4130839014,2454756.655019615,1401659.3427090705
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Number,2017,3121086.5936102723,4069867.537442071,2319530.5451799
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Percent,2017,0.04238028849845174,0.05542927237977513,0.03162623172442437
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Percent,2017,0.05982614099121794,0.07810856778405634,0.04468490811832991
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Percent,2017,0.05140296803934068,0.0670127243977305,0.038202711324292475
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Rate,2017,4129.103110746804,5405.629777164908,3073.3774059198263
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Rate,2017,5939.714192156735,7761.002981946932,4431.5114967483205
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Rate,2017,5057.008338145884,6594.291268345305,3758.269742202329
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Number,2018,1284384.1586657516,1681174.8100584568,953798.7171713584
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Number,2018,1933159.8604828329,2510577.6927550496,1440419.1851937806
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Number,2018,3217544.0191485845,4161223.314566238,2394611.4360708506
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Percent,2018,0.04249755835183051,0.05549292436824008,0.03168654463471023
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Percent,2018,0.05983463436598663,0.07763712961224496,0.04458237819087248
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Percent,2018,0.05145511395274604,0.06657191508038368,0.038313011814366686
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Rate,2018,4137.370909262441,5415.547759282826,3072.460088433384
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Rate,2018,5939.513518149935,7713.593919108123,4425.598419017529
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Rate,2018,5059.75301642281,6543.737115197848,3765.649316594642
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Number,2019,1328198.878275687,1732687.5373120676,983617.9453929022
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Number,2019,1986839.1066204808,2589957.20222738,1471120.9518252867
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Number,2019,3315037.9848961676,4310817.369620369,2453163.740333157
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Percent,2019,0.042634681219215625,0.05576961595997699,0.031593174153984445
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Percent,2019,0.05979876041190702,0.07804025241554656,0.04427045353958583
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Percent,2019,0.05149286280852272,0.06681772817210353,0.03822411346650053
Prevalence,World Bank Low Income,Male,20-24 years,Depressive disorders,Rate,2019,4147.635058228535,5410.752630691138,3071.5944283213908
Prevalence,World Bank Low Income,Female,20-24 years,Depressive disorders,Rate,2019,5934.816208895084,7736.368754221285,4394.332908510448
Prevalence,World Bank Low Income,Both,20-24 years,Depressive disorders,Rate,2019,5061.07055186567,6581.327557409579,3745.246607029048
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Number,1990,507406.32861077733,729865.203770396,337111.84117236227
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Number,1990,827581.6733766625,1170368.8818713394,558057.1893562973
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Number,1990,1334988.0019874398,1906289.307546684,893795.9280586988
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Percent,1990,0.03835078646987233,0.0551806322657034,0.02550171271290053
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Percent,1990,0.056000903708488495,0.0790995361115324,0.03777468091825074
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Percent,1990,0.04766334813623836,0.06810149782914363,0.03190513020539878
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Rate,1990,3787.793311442475,5448.451036598649,2516.5432616829407
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Rate,1990,5580.037179823578,7891.307994175778,3762.746282636325
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Rate,1990,4729.481285081307,6753.438675531612,3166.4637495935085
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Number,1991,525919.1584249595,754874.0574172738,348413.0632030575
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Number,1991,855169.5640296381,1208072.6241163018,577366.4449784992
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Number,1991,1381088.7224545975,1969298.6752147512,926618.0482637344
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Percent,1991,0.038460867581137405,0.05524963684106745,0.025500633415085894
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Percent,1991,0.05614818828552974,0.07919574076334998,0.03791558191551668
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Percent,1991,0.04778070385096101,0.06824027225889988,0.03201612456632351
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Rate,1991,3798.126898303357,5451.612508079095,2516.198556133447
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Rate,1991,5594.478229328681,7903.153104771146,3777.1035624288934
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Rate,1991,4740.672314407178,6759.7392959641775,3180.6736641992325
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Number,1992,550092.9790753332,788506.0825149694,364830.3287250471
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Number,1992,890324.2568908791,1257624.2275421466,601656.9503762694
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Number,1992,1440417.2359662123,2054625.5078730907,965029.7637518416
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Percent,1992,0.03861800184412719,0.05528000651521234,0.02566505531259287
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Percent,1992,0.056448297024754485,0.07976447137596207,0.038127648196062236
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Percent,1992,0.04798691859351004,0.0684433318453283,0.03211729997023531
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Rate,1992,3812.7227849498577,5465.176290615167,2528.657808556109
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Rate,1992,5624.1870796845615,7944.4246036168815,3800.672867799177
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Rate,1992,4760.435211292038,6790.332251985963,3189.327059272195
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Number,1993,573775.6792857149,821911.382933323,381372.87795226224
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Number,1993,923438.4583485536,1304790.3458089726,623249.9312084996
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Number,1993,1497214.1376342687,2139482.1047728593,1002546.4411309998
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Percent,1993,0.038724246598663595,0.05542544697514998,0.025796787144940516
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Percent,1993,0.056622811513775344,0.07997502643394136,0.03826065548948954
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Percent,1993,0.04810238324183555,0.06863705324745109,0.03226605715283513
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Rate,1993,3822.769245753989,5475.968520178549,2540.88934340249
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Rate,1993,5641.555437579703,7971.345576687763,3807.615988474815
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Rate,1993,4771.551197088103,6818.429068742352,3195.068461531971
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Number,1994,593488.7018516789,851071.7587587123,394907.01366813784
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Number,1994,951112.2111936406,1341161.946610613,641781.7308105205
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Number,1994,1544600.9130453195,2205505.8760055252,1037634.6667381219
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Percent,1994,0.038752803886466014,0.05555777652351399,0.02584356722470133
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Percent,1994,0.0565977862071751,0.07977474734029458,0.03816437106209521
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Percent,1994,0.048089197858890265,0.06864140680040914,0.032369768661368425
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Rate,1994,3825.6963954381904,5486.106390204126,2545.61600584778
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Rate,1994,5639.270305530155,7951.926861433635,3805.208906580501
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Rate,1994,4770.364852493054,6811.512037837937,3204.6439323777918
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Number,1995,612618.8164382775,882531.7619310332,407924.20002552215
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Number,1995,977627.0724067908,1375391.9201401728,660783.6183573636
Prevalence,World Bank Low Income,Both,20-24 years,Anxiety disorders,Number,1995,1590245.8888450684,2272045.1541952286,1070642.9051313899
Prevalence,World Bank Low Income,Male,20-24 years,Anxiety disorders,Percent,1995,0.038750309934756734,0.05582195671062536,0.025849933471408914
Prevalence,World Bank Low Income,Female,20-24 years,Anxiety disorders,Percent,1995,0.05652590169037419,0.07949111717127284,0.03821680787761675
